terms_to_comp_elapsed,majors,num_coop_terms,comp_gpa,comp_acad_yr,basis_of_admission,avg_units_per_term
15,Software Engineering Major,3,3.813941731097506,2013/14,Post-Secondary,11.999573628563624
18,Buisiness and Computing Science Joint Major,4,3.612272378584127,2007/08,Secondary,10.321212575582935
16,Computing Science Major,2,3.3158701581020593,2010/11,Secondary,11.413272483510204
15,Computing Science Major,4,2,2011/12,Secondary,10.027410604626622
16,Software Engineering Major,4,2,2013/14,Post-Secondary,12.58502571059848
16,Software Engineering Major,3,3.317045859057641,2016/17,Secondary,10.409420675036452
15,Computing Science Major,0,2.96377273467385,2011/12,Other,10.938133428991916
15,Computing Science and Mathematics Joint Major,1,2,2005/06,Secondary,12.42739904910725
14,Computing Science and Mathematics Joint Major,2,2.0656165006791243,2007/08,Secondary,9.554240017442469
17,Buisiness and Computing Science Joint Major,2,2,2006/07,Post-Secondary,10.715048935608637
17,Computing Science Major,2,3.396583866395346,2017/18,Other,10.634714080371463
15,Computing Science Major,4,2.7638947446704747,2015/16,Other,10.466746571057294
16,Software Engineering Major,0,2.0972963426115414,2004/05,Other,10.269344430574021
16,Software Engineering Major,0,3.5843761728238723,2007/08,Secondary,8.574236950511699
16,Computing Science Major,0,4.33,2013/14,Other,12.066687667953993
17,Software Engineering Major,0,3.6269688184452598,2008/09,Secondary,10.84854664992345
15,Computing Science and Mathematics Joint Major,2,3.495571304452129,2005/06,Post-Secondary,11.044195745636415
16,Computing Science and Mathematics Joint Major,1,2.6678309186466906,2011/12,Other,10.405396281333573
15,Computing Science Major,4,3.037604969769257,2006/07,Other,9.815845324638197
15,Software Engineering Major,1,4.33,2016/17,Secondary,10.343101430530353
15,Software Engineering Major,3,3.5479566570330077,2015/16,Post-Secondary,12.454156177315689
16,Computing Science Major,0,2.0387324043713626,2015/16,Other,10.474570685777042
15,Computing Science Major,4,2.514369756411676,2004/05,Secondary,10.22190688512451
17,Computing Science and Mathematics Joint Major,0,3.6272322651457793,2006/07,Other,10.85829880676127
14,Computing Science Major,4,2.890197968897413,2016/17,Post-Secondary,10.65073774690863
16,Computing Science Major,4,2.9499242481939056,2013/14,Other,9.991379154994702
16,Computing Science and Mathematics Joint Major,3,2.648550065959273,2005/06,Secondary,11.731908060059213
17,Computing Science Major,1,4.2189417269435925,2005/06,Post-Secondary,11.258173866252793
17,Software Engineering Major,2,2.1572389981209152,2013/14,Other,8.139791270116662
14,Computing Science Major,0,2,2011/12,Secondary,12.080304527392677
16,Buisiness and Computing Science Joint Major,2,3.46291454617903,2010/11,Other,12.564222483998615
17,Computing Science Major,1,3.268796397125937,2008/09,Other,12.08244083053301
15,Software Engineering Major,0,2.420224796141672,2017/18,Post-Secondary,9.60596848185985
16,Computing Science and Mathematics Joint Major,3,3.0993378982150324,2018/19,Secondary,10.985594950924742
14,Buisiness and Computing Science Joint Major,3,3.5791319159734662,2016/17,Secondary,11.234903321627284
16,Computing Science Major,3,4.33,2011/12,Post-Secondary,11.615081610983692
16,Buisiness and Computing Science Joint Major,1,3.5687012094766093,2004/05,Other,9.455836316443474
17,Software Engineering Major,3,2.364737007789099,2011/12,Other,9.616811065820366
15,Buisiness and Computing Science Joint Major,3,3.6625098849116418,2008/09,Other,9.58455730273525
16,Buisiness and Computing Science Joint Major,0,2.0423614315366634,2010/11,Other,11.545215950029418
15,Computing Science Major,4,3.771976127760329,2006/07,Other,11.932553835019695
15,Computing Science and Mathematics Joint Major,0,2.801341483454731,2008/09,Other,11.369898838710704
17,Computing Science Major,3,2,2018/19,Secondary,10.862034367413399
15,Computing Science and Mathematics Joint Major,1,4.33,2010/11,Other,10.18292324370162
16,Computing Science and Mathematics Joint Major,4,2,2016/17,Post-Secondary,9.068421909383709
15,Computing Science Major,1,2,2004/05,Secondary,10.423006594109996
15,Software Engineering Major,2,2.9598219810865505,2010/11,Other,10.574388750667374
16,Buisiness and Computing Science Joint Major,2,3.432893722376668,2015/16,Other,11.842437065802743
15,Computing Science and Mathematics Joint Major,0,2.9052651705529255,2008/09,Post-Secondary,12.19462448779294
16,Software Engineering Major,1,2.892148454544658,2011/12,Secondary,11.832309728776245
17,Software Engineering Major,2,2,2008/09,Secondary,11.53913804208487
16,Computing Science Major,3,4.326297649403197,2004/05,Other,12.805727163039851
18,Buisiness and Computing Science Joint Major,4,2.898724028654629,2010/11,Other,11.17784818271693
16,Computing Science and Mathematics Joint Major,1,2,2016/17,Post-Secondary,10.866336441140737
14,Software Engineering Major,0,4.316411980434158,2011/12,Other,10.392280408040222
16,Computing Science and Mathematics Joint Major,2,3.158816301466332,2018/19,Secondary,9.758754410732417
17,Computing Science and Mathematics Joint Major,0,2.9642430971683584,2009/10,Other,10.487226206683648
16,Software Engineering Major,0,2,2015/16,Secondary,12.714722061112486
15,Computing Science and Mathematics Joint Major,4,2.403970589154519,2017/18,Secondary,10.983560498822065
16,Computing Science Major,0,2,2018/19,Post-Secondary,12.68275950276921
17,Computing Science and Mathematics Joint Major,1,2.420580413997364,2017/18,Other,11.286260968068305
17,Computing Science and Mathematics Joint Major,0,2,2007/08,Secondary,9.939171568778297
16,Computing Science Major,4,4.33,2010/11,Post-Secondary,12.171079545354415
16,Software Engineering Major,0,4.000598251079876,2004/05,Post-Secondary,9.711337206852496
16,Computing Science and Mathematics Joint Major,1,2.02969430418328,2018/19,Post-Secondary,10.419834034182067
17,Computing Science Major,1,2.7658970024254725,2011/12,Post-Secondary,10.086295520587361
17,Computing Science Major,0,3.435517201691448,2016/17,Other,12.57207671768062
16,Software Engineering Major,0,2.5491915301145087,2008/09,Other,10.213916382182536
16,Buisiness and Computing Science Joint Major,1,4.092814447814664,2017/18,Other,9.430229806814443
15,Computing Science Major,4,2.333640110504468,2013/14,Other,12.505417788189071
18,Computing Science and Mathematics Joint Major,3,4.33,2011/12,Secondary,11.024359234426903
15,Software Engineering Major,3,2,2013/14,Post-Secondary,12.420175126228681
15,Software Engineering Major,4,3.4342307674639696,2009/10,Other,10.323586097321538
16,Computing Science Major,3,2,2006/07,Secondary,10.246724838088987
17,Buisiness and Computing Science Joint Major,2,2,2008/09,Secondary,11.420535884290903
17,Buisiness and Computing Science Joint Major,4,3.8847175403727316,2011/12,Post-Secondary,10.436848364698227
17,Computing Science Major,2,2.425788576194893,2008/09,Other,11.789674441961669
16,Buisiness and Computing Science Joint Major,3,2,2011/12,Post-Secondary,11.313535136111987
17,Computing Science and Mathematics Joint Major,2,4.168646010123523,2009/10,Post-Secondary,9.858072817946521
17,Computing Science Major,4,3.5895875139528517,2004/05,Post-Secondary,11.664718308231405
15,Computing Science and Mathematics Joint Major,0,4.33,2004/05,Other,9.307640200915317
16,Computing Science and Mathematics Joint Major,0,3.7191960693378867,2011/12,Post-Secondary,12.426587191164588
16,Computing Science Major,1,3.163907159864165,2005/06,Secondary,9.968557623080837
15,Buisiness and Computing Science Joint Major,1,2,2016/17,Other,12.171844987551962
16,Computing Science and Mathematics Joint Major,1,3.6576086580242575,2010/11,Post-Secondary,9.564180187497238
15,Computing Science and Mathematics Joint Major,4,2,2015/16,Post-Secondary,12.213645090698817
15,Buisiness and Computing Science Joint Major,4,2.392199711271443,2013/14,Secondary,12.105639913022637
15,Software Engineering Major,4,2,2006/07,Secondary,11.442621254084669
16,Software Engineering Major,4,2.511799194025951,2004/05,Post-Secondary,11.643443430135678
15,Computing Science Major,3,3.379253376584699,2016/17,Post-Secondary,10.550956610514058
17,Buisiness and Computing Science Joint Major,1,3.645207565725007,2004/05,Secondary,10.186062016663868
17,Software Engineering Major,4,4.321484903508637,2015/16,Post-Secondary,11.615995029225035
16,Software Engineering Major,1,3.634091053118874,2008/09,Post-Secondary,9.999186772427349
17,Computing Science and Mathematics Joint Major,2,4.212616304386179,2006/07,Secondary,10.455774621843391
17,Software Engineering Major,0,2,2010/11,Post-Secondary,11.23009070372205
18,Computing Science and Mathematics Joint Major,4,3.6373456803569453,2008/09,Secondary,11.33090107962557
17,Software Engineering Major,0,3.628395848495207,2004/05,Post-Secondary,10.650936791423307
17,Computing Science and Mathematics Joint Major,3,2,2005/06,Post-Secondary,11.776800736799542
17,Computing Science and Mathematics Joint Major,0,4.33,2014/15,Other,10.877441122946035
15,Software Engineering Major,2,3.775881828410171,2014/15,Other,11.753090689364347
17,Computing Science and Mathematics Joint Major,2,3.378434412930076,2017/18,Post-Secondary,12.65839784273125
16,Computing Science and Mathematics Joint Major,2,3.4319577680320257,2007/08,Secondary,11.353711692090332
15,Buisiness and Computing Science Joint Major,1,2.5578886091412762,2004/05,Other,10.475729321079172
18,Buisiness and Computing Science Joint Major,4,3.061208013512949,2004/05,Secondary,9.883795523727185
17,Computing Science and Mathematics Joint Major,3,2.9462998379931697,2015/16,Secondary,9.704528982721799
17,Software Engineering Major,1,2.6697670852946005,2017/18,Post-Secondary,8.775977062091625
17,Buisiness and Computing Science Joint Major,3,4.33,2009/10,Secondary,12.978254732105633
16,Computing Science Major,4,4.268077513373955,2005/06,Post-Secondary,11.741323848513657
15,Computing Science Major,1,4.266738253236341,2018/19,Post-Secondary,11.129080379139474
17,Software Engineering Major,0,4.110585452174336,2014/15,Post-Secondary,12.108695931003993
17,Computing Science Major,1,2.4240445354262965,2007/08,Other,10.295364251862503
15,Computing Science Major,1,2.53469678656348,2008/09,Post-Secondary,13.237339887896377
17,Buisiness and Computing Science Joint Major,2,3.521973776846929,2017/18,Post-Secondary,10.649338103456518
17,Software Engineering Major,1,3.283960495928202,2015/16,Post-Secondary,13.231776450061295
15,Software Engineering Major,2,3.8717889228945324,2009/10,Other,10.643906157082823
17,Computing Science and Mathematics Joint Major,1,3.1752496230458793,2011/12,Secondary,10.530785354944788
15,Buisiness and Computing Science Joint Major,2,3.579880594345783,2009/10,Other,9.304690397829859
16,Software Engineering Major,1,3.8597902863003366,2017/18,Other,12.267706020761414
17,Software Engineering Major,3,4.115354487719474,2015/16,Secondary,12.632918317217028
18,Buisiness and Computing Science Joint Major,3,2.2433826914880117,2015/16,Secondary,10.325446160404681
17,Computing Science and Mathematics Joint Major,1,4.177370196593438,2007/08,Other,10.395897496910337
16,Computing Science Major,2,3.3729686247198614,2018/19,Secondary,9.733370572506347
16,Buisiness and Computing Science Joint Major,0,3.9565785604464008,2006/07,Secondary,8.997239717026957
15,Buisiness and Computing Science Joint Major,0,2.3138730718792897,2016/17,Post-Secondary,10.346650714520214
16,Computing Science and Mathematics Joint Major,3,2.4567794898938056,2018/19,Secondary,11.267238891380288
16,Software Engineering Major,4,4.33,2005/06,Post-Secondary,9.718966099828
15,Software Engineering Major,2,2,2015/16,Other,12.674319801792121
15,Buisiness and Computing Science Joint Major,2,3.082642098412232,2013/14,Post-Secondary,12.233939545130468
16,Computing Science and Mathematics Joint Major,4,2.582608471180731,2010/11,Other,11.241522381436615
17,Computing Science and Mathematics Joint Major,0,2,2013/14,Post-Secondary,9.55545409668642
17,Buisiness and Computing Science Joint Major,2,3.352764844130374,2009/10,Secondary,12.253165473527316
15,Buisiness and Computing Science Joint Major,0,2.14866473721397,2011/12,Secondary,10.81145069724803
15,Software Engineering Major,2,4.33,2008/09,Other,12.3149697604536
16,Computing Science Major,0,2.891476057462909,2013/14,Post-Secondary,11.83815697281533
16,Computing Science and Mathematics Joint Major,4,3.3580215800168842,2006/07,Other,11.940273897056102
16,Buisiness and Computing Science Joint Major,3,3.831388513700253,2016/17,Post-Secondary,10.778257690731907
16,Software Engineering Major,1,2.689670254396599,2006/07,Other,9.737594004617314
15,Computing Science Major,1,2.663722935036023,2010/11,Post-Secondary,10.240642873126678
15,Buisiness and Computing Science Joint Major,3,2,2007/08,Other,11.259172755917703
15,Buisiness and Computing Science Joint Major,0,2.9819075441830485,2006/07,Post-Secondary,9.689332158373388
16,Software Engineering Major,1,2.427452509725411,2016/17,Secondary,10.429113912057241
15,Buisiness and Computing Science Joint Major,3,4.33,2004/05,Other,9.521960641134921
15,Computing Science and Mathematics Joint Major,3,2.1763214327044302,2009/10,Secondary,12.18535831345715
18,Software Engineering Major,1,2.0559924601532753,2015/16,Post-Secondary,11.314514580639305
16,Buisiness and Computing Science Joint Major,2,3.2791792084446874,2006/07,Post-Secondary,9.683951068687845
15,Computing Science and Mathematics Joint Major,3,3.2477327540668437,2013/14,Post-Secondary,11.594987990855284
17,Computing Science Major,2,4.33,2009/10,Other,11.509984829741315
16,Computing Science Major,2,2,2007/08,Other,10.068712817987025
14,Software Engineering Major,3,3.942191951859961,2009/10,Post-Secondary,12.215938178621554
15,Computing Science Major,3,2.3983119282760748,2017/18,Other,10.474561155181277
13,Computing Science Major,3,4.214983574032294,2007/08,Post-Secondary,11.765386047237198
18,Software Engineering Major,1,4.33,2004/05,Secondary,10.01695111634146
15,Software Engineering Major,3,2.3125338041082677,2005/06,Other,10.907776619050935
16,Buisiness and Computing Science Joint Major,2,3.2438073609377405,2007/08,Secondary,10.443097871288913
15,Software Engineering Major,3,3.9340531091591564,2008/09,Post-Secondary,12.045508212624352
15,Software Engineering Major,0,2.9817043650267654,2013/14,Post-Secondary,10.960146602048601
14,Computing Science and Mathematics Joint Major,2,2.902875505684739,2013/14,Other,12.04781932895238
17,Software Engineering Major,0,3.3755560547913706,2018/19,Post-Secondary,10.371426343249027
15,Software Engineering Major,2,4.33,2007/08,Secondary,11.353313683648246
15,Computing Science Major,2,2.4847321248979033,2007/08,Post-Secondary,10.459958321291964
15,Computing Science Major,2,2.049926103435737,2015/16,Other,11.937503688147498
14,Computing Science Major,4,3.199734714721378,2018/19,Secondary,9.835564539271969
